,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
204,Thor: The Dark World (2013),Walt Disney Studios Motion Pictures,206362140.0,438421000.0,644783140.0,'Fantasy'],112.0,68.0,48.0,46.2,54.1,38.4,27.62060307169931,28.707741662940805,29.26423877939716,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
205,Bad Boys for Life (2020),Sony Pictures Entertainment (SPE),206305244.0,220200000.0,426505244.0,"['Action',",124.0,65.0,60.0,51.0,58.7,36.8,27.620205252144146,27.71423922800118,28.667988239086274,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
205,Bad Boys for Life (2020),Sony Pictures Entertainment (SPE),206305244.0,220200000.0,426505244.0,"'Comedy',",124.0,65.0,60.0,51.0,58.7,36.8,27.620205252144146,27.71423922800118,28.667988239086274,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
205,Bad Boys for Life (2020),Sony Pictures Entertainment (SPE),206305244.0,220200000.0,426505244.0,"'Crime',",124.0,65.0,60.0,51.0,58.7,36.8,27.620205252144146,27.71423922800118,28.667988239086274,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
205,Bad Boys for Life (2020),Sony Pictures Entertainment (SPE),206305244.0,220200000.0,426505244.0,'Thriller'],124.0,65.0,60.0,51.0,58.7,36.8,27.620205252144146,27.71423922800118,28.667988239086274,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
206,Austin Powers: The Spy Who Shagged Me (1999),New Line Cinema,206040086.0,105976842.0,312016928.0,"['Action',",95.0,65.99999999999999,64.4,56.39999999999999,62.3,36.6,27.61834980644585,26.659173801417083,28.21704906151704,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
206,Austin Powers: The Spy Who Shagged Me (1999),New Line Cinema,206040086.0,105976842.0,312016928.0,"'Adventure',",95.0,65.99999999999999,64.4,56.39999999999999,62.3,36.6,27.61834980644585,26.659173801417083,28.21704906151704,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
206,Austin Powers: The Spy Who Shagged Me (1999),New Line Cinema,206040086.0,105976842.0,312016928.0,"'Comedy',",95.0,65.99999999999999,64.4,56.39999999999999,62.3,36.6,27.61834980644585,26.659173801417083,28.21704906151704,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
206,Austin Powers: The Spy Who Shagged Me (1999),New Line Cinema,206040086.0,105976842.0,312016928.0,'Crime'],95.0,65.99999999999999,64.4,56.39999999999999,62.3,36.6,27.61834980644585,26.659173801417083,28.21704906151704,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
207,Terminator 2: Judgment Day (1991),TriStar Pictures,205881154.0,312106698.0,520881154.0,"['Action',",137.0,86.0,84.2,79.2,83.1,50.7,27.617236533337543,28.217464077803296,28.956378998985368,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
207,Terminator 2: Judgment Day (1991),TriStar Pictures,205881154.0,312106698.0,520881154.0,'Sci-Fi'],137.0,86.0,84.2,79.2,83.1,50.7,27.617236533337543,28.217464077803296,28.956378998985368,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
208,The Amazing Spider-Man 2 (2014),Sony Pictures Entertainment (SPE),202853933.0,506128390.0,708982323.0,"['Action',",142.0,65.99999999999999,57.400000000000006,42.00000000000001,55.1,40.0,27.59586603336894,28.91492816006768,29.401174416411134,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
208,The Amazing Spider-Man 2 (2014),Sony Pictures Entertainment (SPE),202853933.0,506128390.0,708982323.0,"'Adventure',",142.0,65.99999999999999,57.400000000000006,42.00000000000001,55.1,40.0,27.59586603336894,28.91492816006768,29.401174416411134,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
208,The Amazing Spider-Man 2 (2014),Sony Pictures Entertainment (SPE),202853933.0,506128390.0,708982323.0,'Sci-Fi'],142.0,65.99999999999999,57.400000000000006,42.00000000000001,55.1,40.0,27.59586603336894,28.91492816006768,29.401174416411134,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
209,World War Z (2013),Paramount Pictures,202807711.0,337648165.0,540455876.0,"['Action',",116.0,70.0,61.8,50.2,60.7,39.8,27.595537265532716,28.330945476089116,29.009601597087535,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
209,World War Z (2013),Paramount Pictures,202807711.0,337648165.0,540455876.0,"'Adventure',",116.0,70.0,61.8,50.2,60.7,39.8,27.595537265532716,28.330945476089116,29.009601597087535,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
209,World War Z (2013),Paramount Pictures,202807711.0,337648165.0,540455876.0,"'Horror',",116.0,70.0,61.8,50.2,60.7,39.8,27.595537265532716,28.330945476089116,29.009601597087535,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
209,World War Z (2013),Paramount Pictures,202807711.0,337648165.0,540455876.0,'Sci-Fi'],116.0,70.0,61.8,50.2,60.7,39.8,27.595537265532716,28.330945476089116,29.009601597087535,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
210,The Mummy Returns (2001),Universal Pictures,202019785.0,241261119.0,443280904.0,"['Action',",130.0,64.0,58.4,44.6,55.7,35.6,27.5899213507077,27.84602019249104,28.723645973400192,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
210,The Mummy Returns (2001),Universal Pictures,202019785.0,241261119.0,443280904.0,"'Adventure',",130.0,64.0,58.4,44.6,55.7,35.6,27.5899213507077,27.84602019249104,28.723645973400192,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
210,The Mummy Returns (2001),Universal Pictures,202019785.0,241261119.0,443280904.0,"'Fantasy',",130.0,64.0,58.4,44.6,55.7,35.6,27.5899213507077,27.84602019249104,28.723645973400192,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
210,The Mummy Returns (2001),Universal Pictures,202019785.0,241261119.0,443280904.0,'Thriller'],130.0,64.0,58.4,44.6,55.7,35.6,27.5899213507077,27.84602019249104,28.723645973400192,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
211,Armageddon (1998),Walt Disney Studios Motion Pictures,201578182.0,352131606.0,553709788.0,"['Action',",151.0,67.0,59.80000000000001,39.800000000000004,55.5,37.5,27.586764254961547,28.391539482957306,29.044554783900654,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
211,Armageddon (1998),Walt Disney Studios Motion Pictures,201578182.0,352131606.0,553709788.0,"'Adventure',",151.0,67.0,59.80000000000001,39.800000000000004,55.5,37.5,27.586764254961547,28.391539482957306,29.044554783900654,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
211,Armageddon (1998),Walt Disney Studios Motion Pictures,201578182.0,352131606.0,553709788.0,"'Sci-Fi',",151.0,67.0,59.80000000000001,39.800000000000004,55.5,37.5,27.586764254961547,28.391539482957306,29.044554783900654,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
211,Armageddon (1998),Walt Disney Studios Motion Pictures,201578182.0,352131606.0,553709788.0,'Thriller'],151.0,67.0,59.80000000000001,39.800000000000004,55.5,37.5,27.586764254961547,28.391539482957306,29.044554783900654,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
212,Cinderella (2015),Walt Disney Studios Motion Pictures,201151353.0,341206978.0,542358331.0,"['Adventure',",105.0,69.0,63.800000000000004,52.0,61.6,40.3,27.583706201063563,28.346071910512,29.014671100609807,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
212,Cinderella (2015),Walt Disney Studios Motion Pictures,201151353.0,341206978.0,542358331.0,"'Drama',",105.0,69.0,63.800000000000004,52.0,61.6,40.3,27.583706201063563,28.346071910512,29.014671100609807,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
212,Cinderella (2015),Walt Disney Studios Motion Pictures,201151353.0,341206978.0,542358331.0,"'Family',",105.0,69.0,63.800000000000004,52.0,61.6,40.3,27.583706201063563,28.346071910512,29.014671100609807,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
212,Cinderella (2015),Walt Disney Studios Motion Pictures,201151353.0,341206978.0,542358331.0,"'Fantasy',",105.0,69.0,63.800000000000004,52.0,61.6,40.3,27.583706201063563,28.346071910512,29.014671100609807,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
212,Cinderella (2015),Walt Disney Studios Motion Pictures,201151353.0,341206978.0,542358331.0,'Romance'],105.0,69.0,63.800000000000004,52.0,61.6,40.3,27.583706201063563,28.346071910512,29.014671100609807,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,"['Adventure',",112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,"'Animation',",112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,"'Comedy',",112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,"'Family',",112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,"'Fantasy',",112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
213,Ralph Breaks the Internet (2018),Walt Disney Studios Motion Pictures,201091711.0,328232251.0,529323962.0,'Sci-Fi'],112.0,70.0,60.199999999999996,54.6,61.6,40.1,27.58327837408053,28.29014175929065,28.97957572400327,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"['Adventure',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"'Animation',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"'Comedy',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"'Family',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"'Fantasy',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,"'Musical',",100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
214,Tangled (2010),Walt Disney Studios Motion Pictures,200821936.0,391640880.0,592462816.0,'Romance'],100.0,77.0,78.2,64.2,73.1,47.0,27.581341624154206,28.54495612234259,29.14214936989326,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
215,Godzilla (2014),Warner Bros.,200676069.0,324300000.0,524976069.0,"['Action',",123.0,64.0,60.4,53.0,59.1,38.8,27.580293341950224,28.272753782892618,28.96767641821685,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
215,Godzilla (2014),Warner Bros.,200676069.0,324300000.0,524976069.0,"'Adventure',",123.0,64.0,60.4,53.0,59.1,38.8,27.580293341950224,28.272753782892618,28.96767641821685,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
215,Godzilla (2014),Warner Bros.,200676069.0,324300000.0,524976069.0,"'Sci-Fi',",123.0,64.0,60.4,53.0,59.1,38.8,27.580293341950224,28.272753782892618,28.96767641821685,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
215,Godzilla (2014),Warner Bros.,200676069.0,324300000.0,524976069.0,'Thriller'],123.0,64.0,60.4,53.0,59.1,38.8,27.580293341950224,28.272753782892618,28.96767641821685,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
216,Superman Returns (2006),Warner Bros.,200081192.0,191000000.0,391081192.0,"['Action',",154.0,61.0,51.4,45.0,52.5,33.1,27.57601031672925,27.508997397359924,28.542892914293276,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
216,Superman Returns (2006),Warner Bros.,200081192.0,191000000.0,391081192.0,"'Adventure',",154.0,61.0,51.4,45.0,52.5,33.1,27.57601031672925,27.508997397359924,28.542892914293276,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
216,Superman Returns (2006),Warner Bros.,200081192.0,191000000.0,391081192.0,'Sci-Fi'],154.0,61.0,51.4,45.0,52.5,33.1,27.57601031672925,27.508997397359924,28.542892914293276,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
217,Spectre (2015),Sony Pictures Entertainment (SPE),200074609.0,680606910.0,880681519.0,"['Action',",148.0,68.0,62.0,54.2,61.4,46.2,27.57596284891081,29.34224655773083,29.714045150516345,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
217,Spectre (2015),Sony Pictures Entertainment (SPE),200074609.0,680606910.0,880681519.0,"'Adventure',",148.0,68.0,62.0,54.2,61.4,46.2,27.57596284891081,29.34224655773083,29.714045150516345,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
217,Spectre (2015),Sony Pictures Entertainment (SPE),200074609.0,680606910.0,880681519.0,'Thriller'],148.0,68.0,62.0,54.2,61.4,46.2,27.57596284891081,29.34224655773083,29.714045150516345,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
218,Pearl Harbor (2001),Walt Disney Studios Motion Pictures,198542554.0,250678391.0,449220945.0,"['Action',",183.0,62.0,53.400000000000006,32.2,49.2,32.5,27.564873015157914,27.901262397309907,28.74284995429774,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
218,Pearl Harbor (2001),Walt Disney Studios Motion Pictures,198542554.0,250678391.0,449220945.0,"'Drama',",183.0,62.0,53.400000000000006,32.2,49.2,32.5,27.564873015157914,27.901262397309907,28.74284995429774,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
218,Pearl Harbor (2001),Walt Disney Studios Motion Pictures,198542554.0,250678391.0,449220945.0,"'History',",183.0,62.0,53.400000000000006,32.2,49.2,32.5,27.564873015157914,27.901262397309907,28.74284995429774,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
218,Pearl Harbor (2001),Walt Disney Studios Motion Pictures,198542554.0,250678391.0,449220945.0,"'Romance',",183.0,62.0,53.400000000000006,32.2,49.2,32.5,27.564873015157914,27.901262397309907,28.74284995429774,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
218,Pearl Harbor (2001),Walt Disney Studios Motion Pictures,198542554.0,250678391.0,449220945.0,'War'],183.0,62.0,53.400000000000006,32.2,49.2,32.5,27.564873015157914,27.901262397309907,28.74284995429774,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"['Action',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"'Adventure',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"'Animation',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"'Comedy',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"'Family',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,"'Fantasy',",94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
219,Monsters vs. Aliens (2009),DreamWorks,198351526.0,183158344.0,381509870.0,'Sci-Fi'],94.0,64.0,54.400000000000006,48.0,55.5,34.4,27.56348425587205,27.448516185360866,28.50714514044667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"['Adventure',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"'Animation',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"'Comedy',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"'Family',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"'Music',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,"'Musical',",108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
220,Happy Feet (2006),Warner Bros.,198000317.0,186335791.0,384336108.0,'Romance'],108.0,64.0,57.400000000000006,45.199999999999996,55.5,34.5,27.560927499171267,27.47332956992633,28.51779328164956,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
221,Indiana Jones and the Last Crusade (1989),Paramount Pictures,197171806.0,277000000.0,474171806.0,"['Action',",127.0,82.0,80.39999999999999,73.6,78.7,47.7,27.55487803164652,28.045310735373363,28.82083464259949,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
221,Indiana Jones and the Last Crusade (1989),Paramount Pictures,197171806.0,277000000.0,474171806.0,'Adventure'],127.0,82.0,80.39999999999999,73.6,78.7,47.7,27.55487803164652,28.045310735373363,28.82083464259949,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
222,Ice Age: Dawn of the Dinosaurs (2009),Twentieth Century Fox,196573705.0,690113112.0,886686817.0,"['Adventure',",94.0,69.0,60.8,51.2,60.3,45.7,27.550495109245094,29.36225760323223,29.723849385219744,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
222,Ice Age: Dawn of the Dinosaurs (2009),Twentieth Century Fox,196573705.0,690113112.0,886686817.0,"'Animation',",94.0,69.0,60.8,51.2,60.3,45.7,27.550495109245094,29.36225760323223,29.723849385219744,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
222,Ice Age: Dawn of the Dinosaurs (2009),Twentieth Century Fox,196573705.0,690113112.0,886686817.0,"'Comedy',",94.0,69.0,60.8,51.2,60.3,45.7,27.550495109245094,29.36225760323223,29.723849385219744,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
222,Ice Age: Dawn of the Dinosaurs (2009),Twentieth Century Fox,196573705.0,690113112.0,886686817.0,'Family'],94.0,69.0,60.8,51.2,60.3,45.7,27.550495109245094,29.36225760323223,29.723849385219744,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
223,Ice Age: The Meltdown (2006),Twentieth Century Fox,195330621.0,471763885.0,667094506.0,"['Adventure',",91.0,68.0,60.199999999999996,51.0,59.7,41.6,27.541342890105383,28.813489739088585,29.313315918828593,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
223,Ice Age: The Meltdown (2006),Twentieth Century Fox,195330621.0,471763885.0,667094506.0,"'Animation',",91.0,68.0,60.199999999999996,51.0,59.7,41.6,27.541342890105383,28.813489739088585,29.313315918828593,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
223,Ice Age: The Meltdown (2006),Twentieth Century Fox,195330621.0,471763885.0,667094506.0,"'Comedy',",91.0,68.0,60.199999999999996,51.0,59.7,41.6,27.541342890105383,28.813489739088585,29.313315918828593,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
223,Ice Age: The Meltdown (2006),Twentieth Century Fox,195330621.0,471763885.0,667094506.0,'Family'],91.0,68.0,60.199999999999996,51.0,59.7,41.6,27.541342890105383,28.813489739088585,29.313315918828593,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
224,Mission: Impossible - Rogue Nation (2015),Paramount Pictures,195042377.0,487674259.0,682716636.0,"['Action',",131.0,74.0,72.6,62.2,69.6,46.8,27.539212372538486,28.86134258344496,29.346711666070465,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
224,Mission: Impossible - Rogue Nation (2015),Paramount Pictures,195042377.0,487674259.0,682716636.0,"'Adventure',",131.0,74.0,72.6,62.2,69.6,46.8,27.539212372538486,28.86134258344496,29.346711666070465,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
224,Mission: Impossible - Rogue Nation (2015),Paramount Pictures,195042377.0,487674259.0,682716636.0,'Thriller'],131.0,74.0,72.6,62.2,69.6,46.8,27.539212372538486,28.86134258344496,29.346711666070465,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
225,Twilight (2008),Summit Entertainment,193962473.0,214467942.0,408430415.0,"['Drama',",122.0,53.0,59.00000000000001,35.4,49.1,31.7,27.531202312264668,27.676186773378053,28.605515063942956,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
225,Twilight (2008),Summit Entertainment,193962473.0,214467942.0,408430415.0,"'Fantasy',",122.0,53.0,59.00000000000001,35.4,49.1,31.7,27.531202312264668,27.676186773378053,28.605515063942956,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
225,Twilight (2008),Summit Entertainment,193962473.0,214467942.0,408430415.0,'Romance'],122.0,53.0,59.00000000000001,35.4,49.1,31.7,27.531202312264668,27.676186773378053,28.605515063942956,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
226,Men in Black II (2002),Sony Pictures Entertainment (SPE),193735288.0,251400000.0,445135288.0,"['Action',",88.0,61.0,57.599999999999994,43.4,54.0,34.8,27.52951151730349,27.90540940885732,28.729668633748027,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
226,Men in Black II (2002),Sony Pictures Entertainment (SPE),193735288.0,251400000.0,445135288.0,"'Adventure',",88.0,61.0,57.599999999999994,43.4,54.0,34.8,27.52951151730349,27.90540940885732,28.729668633748027,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
226,Men in Black II (2002),Sony Pictures Entertainment (SPE),193735288.0,251400000.0,445135288.0,"'Comedy',",88.0,61.0,57.599999999999994,43.4,54.0,34.8,27.52951151730349,27.90540940885732,28.729668633748027,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
226,Men in Black II (2002),Sony Pictures Entertainment (SPE),193735288.0,251400000.0,445135288.0,"'Mystery',",88.0,61.0,57.599999999999994,43.4,54.0,34.8,27.52951151730349,27.90540940885732,28.729668633748027,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
226,Men in Black II (2002),Sony Pictures Entertainment (SPE),193735288.0,251400000.0,445135288.0,'Sci-Fi'],88.0,61.0,57.599999999999994,43.4,54.0,34.8,27.52951151730349,27.90540940885732,28.729668633748027,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
227,Madagascar (2005),DreamWorks Distribution,193595521.0,348468325.0,542063846.0,"['Adventure',",86.0,69.0,67.80000000000001,52.2,63.0,41.0,27.528470334098607,28.376452283364042,29.01388754588625,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
